,x,y,cluster
64,-2582.4200205440375,-9.643485608872014,2
65,27160.582120345418,9.242883230971042,0
66,-9885.419675757892,-5.877080022787773,2
67,18825.579432327773,-15.872936237894004,0
68,-13976.41879036529,2.5532099791919687,2
69,-10935.42006791256,-9.772041381535477,2
70,48147.58011353558,-10.957384517485114,0
71,-47251.417693108764,15.046292514158464,1
72,20903.582491590358,12.884674992582474,0
73,15004.581433683394,3.55015417187029,0
74,19933.58134483172,1.993356547281856,0
75,36344.5839797369,26.29163795589573,0
76,4232.580782666909,-2.347542682953828,2
77,34531.58240365351,11.46547189739598,0
78,30742.581135647368,-0.11495620235034441,0
79,5445.579517937379,-14.47582501440274,2
80,38291.5816494727,4.095018401995578,0
81,15183.58208286335,9.497493818211064,0
82,-36162.420063314596,-8.115087751535807,1
83,-20744.41658486445,24.281976600351832,2
84,-27248.41717697138,18.948140587828902,1
85,12828.580218545108,-8.266538581171492,2
86,-10890.419858673238,-7.778048209897846,2
87,120113.58149356654,-1.4884228381997826,3
88,28067.580248015864,-8.885090365342357,0
89,-27981.4196581004,-5.007985015667857,1
90,-10349.416831026694,21.164907559379223,2
91,-4350.417074209691,18.5381222380099,2
92,-49884.41904353633,2.315742918738729,1
93,7723.57929294248,-16.737287875033235,2
94,44275.58266316836,13.443355560067717,0
95,147385.58249628497,6.682453977577533,3
96,14115.583555463532,23.61891812693377,0
97,13839.58073917935,-3.3571146404490904,0
98,-801.4189795696234,0.17820947751359884,2
99,74510.58061933803,-7.718132186692073,3
100,-27582.41832826679,7.981177687831477,1
101,-10508.420196147052,-10.827290198863686,2
102,-25768.420099821313,-9.214672172809243,1
103,-5611.4190573022315,-0.3175474628981166,2
104,-13678.41995567633,-8.476179444630977,2
105,123761.5806569778,-9.87653566158656,3
106,62153.58100297416,-3.4263273954266467,0
107,31921.580424462754,-7.282274789517364,0
108,44192.58012528097,-10.539563259904407,0
109,19565.580789870157,-2.9588327875381184,0
110,3248.5804729901456,-5.2516339082674905,2
111,-13749.42027206718,-11.472384620804473,2
112,477.58017067043687,-7.979957861461694,2
113,41490.57961672554,-15.253431815780369,0
114,13157.58083632435,-2.291673064366082,2
115,10887.582106990098,9.947274604982633,2
116,68941.57999768894,-13.138339041331651,3
117,-11855.419853253707,-7.677015048995947,2
118,32584.579467716685,-16.323442110160613,0
119,59540.58069197976,-6.1561239250848026,0
120,-16301.420037776594,-9.210234188375269,2
121,45978.58130346442,0.28453581953401985,0
122,-54836.41995859752,-6.17864057567653,1
123,14799.583754164358,25.5643905482667,0
124,-4851.419892588833,-8.410316871749227,2
125,-16661.41952264882,-4.1907146699064635,2
126,-49252.41831131202,9.250621879861269,1
127,-21888.419482827227,-3.647202784066183,2
128,23024.58069899623,-4.326377348013965,0
129,2863.580252642517,-7.211869420029571,2
130,55759.57945277598,-17.75419849841396,0
131,28294.580130594266,-9.900593524973482,0
132,-43419.4197084784,-4.37591595776011,1
133,-4414.417807072421,11.549356913916196,2
134,73773.57901643707,-22.630792788980227,3
135,-11643.418702238067,3.2936641589612927,2
136,83768.57960955497,-17.70729142211643,3
137,5048.584111764257,29.59096892772466,2
138,2154.5808990831774,-1.130628838612275,2
139,-12703.418096467787,9.44917145329642,2
140,-31046.41977525695,-5.6470818466059285,1
141,55102.58008587634,-11.693171630426946,0
142,23377.579960117273,-11.392115577442281,0
143,-19769.420343162175,-11.86013285374116,2
144,-13548.42026272975,-11.49717117784038,2
145,19710.58027308258,-7.998774906511581,0
146,-14493.418598744373,4.63220323663426,2
147,6870.58253822565,14.387671596962939,2
148,12943.58010159465,-9.28899097184602,2
149,31428.58189735014,6.793587069521738,0
150,-1028.418360284895,6.201831859208717,2
151,-12170.418695761933,3.3634784381003793,2
152,32331.579573725707,-15.316276701698717,0
153,93249.5797659587,-16.6825492186575,3
154,87146.58054837305,-9.041090757838623,3
155,-25599.42051975452,-13.229775188285116,1
156,3201.5822549014238,11.751332455891918,2
157,-48739.417786788654,14.226987445857517,1
158,25574.581092258577,-0.5883315704408132,0
159,-45611.41895927143,2.8823611140501724,1
160,8834.580966313686,-0.8306563654405125,2
161,-19801.41950485641,-3.8432889215024555,2
162,6878.580987765031,-0.6296102509060546,2
163,104043.584018517,23.201125879050135,3
164,3490.5810067923608,-0.2748948632007279,2
165,20161.58048004177,-6.047288950755996,0
166,-16678.419197691142,-1.1759449519570218,2
167,26732.579196810275,-18.712551083121014,0
168,4213.57983654296,-11.354362617084211,2
169,-5585.419466931013,-4.330477865563837,2
170,-25509.41916551149,-0.2292373126872423,1
171,-25795.41989017763,-7.2131407756949955,1
172,32076.580644642894,-5.2887384630998975,0
173,-12055.419241070425,-1.6378385010542629,2
174,-7439.419993424539,-9.153644841491047,2
175,90274.58229071365,7.64656405405372,3
176,352.581634668666,6.081501726459995,2
177,10772.582641832325,14.952333888384286,2
178,12619.580429053045,-6.2646275847761554,2
179,-3620.4159328951296,29.491624461928787,2
180,56336.5798710711,-13.81161801444866,0
181,47808.58012939165,-10.923925650381788,0
182,-43234.41834414475,8.62960866342724,1
183,55690.58218007653,8.250823604174458,0
184,-14749.418901236331,1.6385312684563076,2
185,-23169.41938135325,-2.5099905636007422,2
186,93409.58448691426,28.334306731846908,3
187,-46429.415389638365,36.979295310915276,1
188,-21966.420548072547,-13.600817277645872,2
189,12606.58062737526,-4.238271122748526,2
190,96696.58238016776,7.9473884537934225,3
191,-4429.419190553452,-1.4292944634234894,2
192,14347.580945818418,-1.4115964465291615,0
193,-14520.419636709512,-5.389967241744196,2
194,7395.579409996845,-15.707337133050958,2
195,26671.580674997884,-4.722848064473188,0
196,-18257.419733485967,-5.999904197259,2
197,-692.4199368786965,-8.838269402105983,2
198,3259.5810080896786,-0.2507097231299101,2
199,54268.58114057191,-1.6067491789535937,0
200,16512.582588663412,14.358854490270113,0
201,-55139.419639948384,-3.1246031464924586,1
202,8909.57991475793,-10.86534551256377,2
203,-32479.42037381824,-11.504521723450257,1
204,-46288.41853648525,6.950650498166631,1
205,101339.58067815588,-8.528358892356529,3
206,-8076.418215956635,7.939092656589078,2
207,-17543.41992621325,-8.09952287718593,2
208,-8086.420532678628,-14.047051880720266,2
209,36985.58280885571,15.2059531708556,0
210,-5119.419259091133,-2.371505577129204,2
211,-11147.418000460406,10.285614306220868,2
212,29744.582315325464,10.971049256981804,0
213,58012.58383711483,24.030535566231837,0
214,11812.58251031304,13.851580816491342,2
215,-34802.41849608782,6.766121780336696,1
216,-6426.419464917265,-4.266684423889752,2
217,12957.579577785911,-14.28721814431221,2
218,-39744.420040646226,-7.734479173840762,1
219,10287.583884408075,27.054813652310965,2
220,-52150.4197614809,-4.436896482628448,1
221,-23993.420214535898,-10.399862651603359,1
222,-30235.419435949687,-2.7732921166587565,1
223,-6838.419368323674,-3.2204543970240525,2
224,7684.580340621736,-6.739681856764161,2
225,-14331.41984997239,-7.432716865976697,2
226,115309.5794219515,-21.005815324508653,3
227,86828.5823203751,7.984934197361171,3
228,-29215.420290112546,-10.871159550239236,1
229,-13174.420369734064,-12.554355712131214,2
230,18202.579873033832,-11.842042431174894,0
231,796.5825607792253,15.012544785829665,2
232,1019.5808949911825,-1.008054745532457,2
233,-50634.419874740925,-5.594970289221952,1
234,-42627.41813806168,10.564761797316825,1
235,10478.58032586482,-7.0360800114560655,2
236,46121.57939059929,-17.755535429734866,0
237,9833.583560196195,24.084172823536413,2
238,-13546.419016254966,0.49858914661760023,2
239,-5631.418638205818,3.6819556137441976,2
240,-21942.41960804464,-4.614741348182364,2
241,-4958.417385033174,15.60372152041612,2
242,2398.579741832277,-12.182364157370635,2
243,-20946.419823130316,-6.717724696502769,2
244,4150.580862490028,-1.3428860413268864,2
245,-28934.41996698634,-7.9062650695195025,1
246,-12589.41722696447,17.39827866039487,2
247,-7975.419054492046,-0.06630004883546337,2
248,-3733.4200142377845,-9.541654058384776,2
249,-32154.42026298271,-10.548520358871134,1
250,-5855.418658656915,3.73544104600786,2
251,-7555.417915887393,10.908892894278715,2
252,-5075.420216035159,-11.381179114304617,2
253,20315.58080755555,-3.035783861760243,0
254,-13321.420169882715,-10.536518261642255,2
255,10796.579987039406,-10.052199741653853,2
256,-37267.418901386096,3.0081168206511952,1
257,-14126.419628455988,-5.434960430960482,2
258,14582.579568817624,-14.438676345853857,0
259,-13812.416728541239,22.55686072179491,2
260,-23508.419798433486,-6.471907210436028,2
261,5402.582986386693,18.53129207525211,2
262,48662.58075403658,-5.008166896339015,0
263,-12009.416738667058,22.368090992151256,2
264,-53609.41912752027,1.6877137487348264,1
265,-14739.418807012738,2.640578918222937,2
266,28282.580846625613,-2.8630724804890124,0
267,-8830.418738968665,3.0066345659868734,2
268,94195.5814542088,-0.7606762201966061,3
269,-31420.419963490993,-7.642244551177019,1
270,-9872.419340818176,-2.906544295492446,2
271,16114.581026658088,-0.6081410944605197,0
272,123586.58034372255,-12.856270429616103,3
273,-242.41982435152522,-7.908448733864191,2
274,54412.58047801938,-7.598966030509979,0
275,-9536.419353171448,-2.9379803368029864,2
276,-10041.419989119851,-8.85880404476254,2
277,-36687.41743548974,16.96258138425346,1
278,15931.580514421985,-5.589485188689082,0
279,23929.580166509233,-9.451204076869178,0
280,30225.57948080718,-16.095135887787883,0
281,-5957.417484168718,14.708962117623946,2
282,-19993.41753195422,15.190502829642748,2
283,3894.583836340398,26.698632926752186,2
284,31353.580954092206,-2.20178794011578,0
285,46990.58063236279,-5.831872544161914,0
286,5751.57994295982,-10.53845291160021,2
287,89062.58001020818,-14.271766736094683,3
288,4710.58235133063,12.611371454453966,2
289,-9770.417669537204,13.13372663239188,2
290,-26820.419892335878,-7.096501555748961,1
291,93665.57966236235,-17.723746958515854,3
292,72861.58145625876,0.47175007028936494,3
293,47759.58284262767,15.081036111867764,0
294,82042.58161674096,1.5148080472382297,3
295,71496.57957388753,-17.403119690374904,3
296,6973.579307778685,-16.643831677669553,2
297,-42701.41782340802,13.570566261786345,1
298,-2508.41823676079,7.3523942088169,2
299,40424.580376709106,-8.172518278790797,0
300,-64332.41675905419,24.848125420714794,1
301,25162.581503248104,3.474630659828247,0
302,-30536.418729696008,4.302101998723944,1
303,-11901.417565998938,14.335674572715988,2
304,98364.58129100665,-2.205669755974432,3
305,23746.580567363482,-5.39902025986984,0
306,-18529.420162343198,-9.961220110274892,2
307,-41087.4190903896,1.4003002023357083,1
308,-13840.420156343826,-10.46724720434939,2
309,-58691.42014373011,-7.749478762713901,1
310,-28387.41842752693,7.075163751602868,1
311,25394.579706964323,-13.586894991014466,0
312,20870.5798477417,-12.098957860304438,0
313,-52372.419864980155,-5.413005902022467,1
314,-35478.41954358376,-3.208614846724979,1
315,-9863.419445614745,-3.9068388549572814,2
316,-53844.418494050034,7.74174538290732,1
317,5199.582221971364,11.572179874141046,2
318,-28697.419235095193,-0.9356124260848967,1
319,-27349.419798571173,-6.039730645548351,1
320,44235.57992949966,-12.544803429418097,0
321,-13759.419337211553,-2.4678429090412255,2
322,24104.580671998327,-4.431966041669219,0
323,27408.58000989157,-10.799699065366882,0
324,-15273.418891343685,1.6750117975136267,2
325,-27222.4185388157,5.953838794207881,1
326,33823.58219813766,9.540893218688883,0
327,28401.580653881338,-4.8963593996484684,0
328,24715.580349720058,-7.523433993432376,0
329,-19365.41970648868,-5.910059331036539,2
330,92378.58459729262,29.422926854486708,3
331,1465.5803652398397,-6.066149927411637,2
332,88901.57926758184,-21.227958691500568,3
333,60048.579396355315,-18.18814624224336,0
334,-3150.420331750036,-12.600749589070945,2
335,39695.58164507366,3.9497317382661077,0
336,-36343.4201670441,-9.095489771548454,1
337,-22475.42010784884,-9.563183635035488,2
338,1404.5801768650292,-8.084627985888853,2
339,-39560.41930845742,-0.7582775588747582,1
340,29417.57959024889,-14.992512605485206,0
341,-28569.419896465562,-6.91135188403035,1
342,28896.579710938673,-13.936773371089267,0
343,46984.58044922231,-7.830541207544149,0
344,-5528.418870143296,1.6838250165117805,2
345,-35552.41807289166,10.842054087505838,1
346,-25139.420197791464,-10.302296933243449,1
347,-23436.420239531046,-10.446821385808384,2
348,-33599.41902673196,1.6247338303676504,1
349,24978.580452989037,-6.551617174656987,0
350,-23647.420226945334,-10.432345668674547,2
351,-12520.41964002696,-5.608686598352771,2
352,30357.58106633124,-1.0929732039243054,0
353,20892.58005695232,-10.121232003979916,0
354,9720.58201926432,9.066362050722223,2
355,-51645.42008126449,-7.512082822177478,1
356,511.5823852210045,13.028578872537715,2
357,32631.579803399913,-13.360339227620152,0
358,-28105.41967562715,-4.963260607946018,1
359,-12415.420269092783,-11.615793531521055,2
360,8601.583600413394,24.207116873657736,2
361,49191.58084534543,-4.060457288549679,0
362,14428.580931380802,-1.4309732624966278,0
363,-24185.42040993187,-12.376625763573298,1
364,-77270.41972786002,-2.83050287297322,1
365,-17433.418896629002,1.9232819068594873,2
366,-2455.41991666913,-8.676105279314493,2
367,-1270.4204364301825,-13.782000298036223,2
368,5631.581612778176,5.500803658374494,2
369,15857.581356480077,2.446394698297597,0
370,-2677.41896903383,0.37462213020993684,2
371,23642.580568912494,-5.379074915639161,0
372,-14911.42027600754,-11.346983693170923,2
373,151359.58301956372,11.251789401037199,3
374,188409.5824937329,4.360048707466532,3
375,49431.58083954667,-4.096350236189674,0
376,-8496.419157277016,-1.0201616893063101,2
377,-24114.418848641606,2.6190240682970356,1
378,160968.58232665624,4.253379049202286,3
379,-25403.4171871752,18.773648919553132,1
380,-8607.418611026056,3.989793255864085,2
381,140022.580457392,-12.593013883799175,3
382,-21600.420028949437,-8.647957044317334,2
383,-9445.419971692389,-8.947363848153383,2
384,-15702.419968885722,-8.277170954810302,2
385,-12432.42008043779,-9.607824421673426,2
386,-26299.420411077233,-12.157134603759959,1
387,80744.58099284513,-4.3696654065079175,3
388,18913.579973786804,-10.917130126476243,0
389,-18411.419826900845,-6.986875396072391,2
390,13512.580332467503,-7.336959925932849,2
391,-9767.420735281534,-15.875341678150232,2
392,31347.58116551734,-0.1972715229475524,0
393,-10344.419442755534,-3.8378039613078387,2
394,16872.58041563406,-6.713648720023982,0
395,99968.58004230437,-14.406630747954312,3
396,44762.582776737916,14.402780009951629,0
397,1344.5820480815917,9.975050856125394,2
398,-455.4179418094379,10.163506493040858,2
399,5494.5816965845015,6.544532682800835,2
400,-12639.418589346898,4.402877086234715,2
401,-8439.419775607008,-7.025985483070526,2
402,43604.57982465355,-13.498475632829061,0
403,-61716.419605720715,-2.460264408514431,1
404,10178.581681521551,6.02783840553809,2
405,-11766.420395864663,-12.670027990939648,2
406,-5561.418219614851,7.67203590854074,2
407,-26243.419769897817,-6.165044464351739,1
408,50905.579682548254,-15.241840824326466,0
409,18459.58008379192,-9.845987925867,0
410,-10023.420607230813,-14.860544633060252,2
411,66594.580559049,-7.88869845584855,0
412,24553.58150744488,3.515842996920041,0
413,-16714.418493083595,5.8530289462060905,2
414,-12682.419021107276,0.4081304408981783,2
415,23049.580792201148,-3.322027034719618,0
416,-39871.419096253834,1.2820447461617157,1
417,45808.57939344945,-17.707962856032882,0
418,54575.580193582035,-10.638643726560879,0
419,-8532.419253906115,-2.0250690623285434,2
420,33179.5791606033,-19.387536356006567,0
421,-8553.419568184117,-5.03960261663456,2
422,-35264.41765568286,14.790634951157806,1
423,24941.58068823018,-4.527082601328933,0
424,1597.5798617009264,-11.084216102347419,2
425,-5460.420515093253,-14.337087875374431,2
426,-11487.41966691878,-5.7280298654956,2
427,27271.581920696248,7.228814893220395,0
428,-32395.42048174542,-12.53692582091577,1
429,-58561.41668671865,25.243267990528867,1
430,1178.5849714667254,37.99096679733497,2
431,109928.57968353071,-18.45509092080967,3
432,15734.580949429605,-1.5644274559458256,0
433,-11809.419243416916,-1.6726509010860517,2
434,-20505.420014324398,-8.788760938164186,2
435,-14701.420065143353,-9.364683761350603,2
436,-36207.42016525637,-9.104146781659903,1
437,28510.580957040984,-1.9059722473516738,0
438,-36519.41575953195,32.94368548827881,1
439,-69273.41966786805,-2.649741747915349,1
440,18243.581239110637,1.1746855137970174,0
441,-14377.419535318115,-4.411168574074383,2
442,-3582.419690381483,-6.563148892776698,2
443,-51345.41819384659,10.478162984163792,1
444,57992.580080112086,-11.999489969499338,0
445,-39211.4182618344,9.226437955764029,1
446,-9054.419146228489,-0.9710646463428013,2
447,695.5808968107972,-0.9741327308876735,2
448,51684.58273786332,13.678063388435609,0
449,54785.58332960848,19.366449568638224,0
450,99095.57984911588,-16.321549798026524,3
451,-25754.41957616982,-4.219376532472852,1
452,-7345.419152309945,-1.135354147283145,2
453,22597.58080614033,-3.2823192017543175,0
454,10018.580442726061,-5.988436062264633,2
455,24991.580160702815,-9.543717543086714,0
456,5251.580986436155,-0.45552495040267715,2
457,-528.4190963151028,-0.845982897785159,2
458,-29029.41975680289,-5.878938877670299,1
459,8675.580555014498,-4.848474936330226,2
460,3313.581112532433,0.742988889042884,2
461,-15714.418895816803,1.7395644293582087,2
462,41225.58057232872,-6.239131898016747,0
463,-14402.41868322681,3.597163427875553,2
464,-15111.419098229093,-0.32601511581599874,2
465,17372.58375018041,25.291261340806642,0
466,-44800.41949107266,-2.2139486830924215,1
467,34057.580402000516,-7.502166467743369,0
468,-6585.419998062811,-9.22438121188724,2
469,-18115.419008945555,1.002948843870671,2
470,11841.579471550573,-15.141728366662004,2
471,-31212.42016352705,-9.647793194243302,1
472,-62339.419497475865,-1.3956855373462096,1
473,9648.580983609163,-0.9272380080194327,2
474,-10614.41925012815,-1.7977645044827066,2
475,-3225.4200064666256,-9.579907411709781,2
476,9853.579689498027,-12.95914224268183,2
477,26447.579721983104,-13.704626227104034,0
478,-27387.41853788904,5.971113894258465,1
479,-11665.418080588188,9.310462194116546,2
480,-22212.420246405145,-10.574971218910902,2
481,-19684.41993512172,-7.867880678338567,2
482,66880.5828401462,14.097141400788066,0
483,19786.580262347365,-7.984314218482858,0
484,12310.58179522659,6.796490766155566,2
485,27145.582037550605,8.23374359766904,0
486,10066.582645797289,15.026250377085576,2
487,31665.583572113363,22.777085604041243,0
488,-35921.418908945365,2.8671938832688544,1
489,-6440.419999035017,-9.258237719979128,2
490,-21647.419913631064,-7.6661016807716615,2
491,98496.58111326439,-4.214619198922546,3
492,-6947.419901750023,-8.183386063824749,2
493,-18108.418683346088,3.992657333263302,2
494,-39471.41847002414,7.236279403417603,1
495,-13175.420576511102,-14.528698357319804,2
496,101405.57973139669,-17.562753480014965,3
497,-13829.418497885312,5.543360967845335,2
498,-40874.41919633185,0.3786473373537877,1
499,8645.580117975749,-8.811001225879448,2
500,-2341.4199171514933,-8.669365443423215,2
501,25282.581502416306,3.44339159113796,0
502,23506.582258788305,10.645315330738535,0
503,3532.581195116005,1.7268970896591178,2
504,-23128.420125114066,-9.487331429371576,2
505,-56849.41963305425,-2.96982751121863,1
506,35419.58082747608,-3.6177837693528474,0
507,84428.58035414557,-10.755227308656789,3
508,-21990.419689037044,-5.610970974072296,2
509,100887.5814139165,-1.4855696190137322,3
510,-32927.41983981525,-6.488855367015106,1
511,39558.58039297335,-8.089465649334942,0
512,3581.5799551467453,-10.311259171541016,2
513,-27320.420518003975,-13.040266455398436,1
514,3770.582869715741,17.691615567039978,2
515,-18498.41878941829,3.01949845009478,2
516,-45979.41832872857,8.917003509723322,1
517,32906.5794659083,-16.357154729653267,0
518,-1603.4182313770928,7.2539005582318365,2
519,-25516.418830301573,2.762067725691956,1
520,27012.581712658764,5.257227002860492,0
521,-4091.420221561396,-11.484201529151742,2
522,49667.582517674084,11.8832162928966,0
523,11471.579586289297,-14.112962186718297,2
524,-43435.419812976696,-5.354917718260754,1
525,48450.58012214229,-11.01152558684215,0
526,-924.4195165916707,-4.81657043933807,2
527,-43021.418135848944,10.606012642286098,1
528,-11062.419446637923,-3.7533068972134966,2
529,-51892.41819077458,10.535432558270877,1
530,-4606.419391325058,-3.4503970425522144,2
531,16233.58008327557,-9.614770637534475,0
532,-10755.418411368099,6.2118161039843995,2
533,-11064.419970356807,-8.749858908462658,2
534,-11203.420066565317,-9.76265779071287,2
535,8696.580651885706,-3.8233217401044417,2
536,49158.58484017808,33.966631451541694,0
537,19330.581008596728,-0.9448484990828133,0
538,77074.58123341449,-1.9904630840389967,3
539,-692.4180591766751,9.19100114847022,2
540,-15817.420257901575,-11.250288173270548,2
541,6416.583487006012,23.444013484571666,2
542,24734.580339147084,-7.521680903130583,0
543,-18337.41910197854,0.023097080229641964,2
544,-30245.41621375142,28.289403770931337,1
545,-13855.418173034965,8.540397604416766,2
546,-4933.4188446680855,1.5917911422906146,2
547,-20528.419280973067,-1.7908869249529058,2
548,-58705.41993671098,-5.75489029432176,1
549,52002.580619132095,-6.349593610257827,0
550,-25951.42020353959,-10.19486479766976,1
551,-11256.418000006122,10.278350982449272,2
552,36421.58059045924,-5.722967410955622,0
553,2236.580067446416,-9.171088650454479,2
554,50097.58398647013,25.877244521622398,0
555,-21626.42034319936,-11.661967110743024,2
556,12844.580112774776,-9.263692896500096,2
557,17301.580192489873,-8.730977711737737,0
558,-5316.4199110677455,-8.372823169947964,2
559,-38716.419315906795,-0.8708995328687583,1
560,6588.582340625732,12.396074047042909,2
561,-56967.41994662962,-5.9555300410838345,1
562,-6170.419696621685,-6.266031517866077,2
563,96495.58057874725,-9.009198299519362,3
564,52796.58084603193,-4.445376738754948,0
565,1895.5796296027586,-13.106635854081022,2
566,-16001.418905636185,1.7642981816156222,2
567,31416.580629998993,-5.193641590681574,0
568,18950.58142276512,3.110726705742886,0
569,35745.5802879324,-8.659572897857316,0
570,-34466.42017758552,-9.292007121820856,1
571,26517.581066030067,-0.679576696175279,0
572,49036.579690493214,-15.051742914895856,0
573,-58573.42014694434,-7.767414936922743,1
574,-50028.41967136163,-3.6839696775521706,1
575,-7950.420199888886,-11.080173583120194,2
576,4805.580032244014,-9.41389667530666,2
577,-9036.41924060934,-1.9760438282392254,2
578,-280.4199261747483,-8.879565287458151,2
579,-57357.419627491894,-2.8923839227821833,1
580,-17885.41951577472,-4.062564836803947,2
581,-12875.417571929574,14.445265483218156,2
582,-19795.419923874197,-7.841326232079872,2
583,-32743.419136285363,0.5357604239764839,1
584,38097.582489464854,12.106274854825399,0
585,-18331.420550106028,-13.994459515366344,2
586,-5365.418964404031,0.6597915589173734,2
587,-61827.42023357346,-8.444756665252855,1
588,-38714.41763359796,15.176098808374972,1
589,8470.583485936813,23.2252223190889,2
590,-33896.41651100155,25.65895912074747,1
591,7507.581612866517,5.319324020993733,2
592,448.580988026833,0.044056666542839976,2
593,-32813.420501106986,-12.463129058895664,1
594,13991.58137820255,2.615469544255012,0
595,-26896.419277385154,-1.090397241104118,1
596,-21669.420227587707,-10.643179818376435,2
597,-12522.418935610352,1.4167275822241603,2
598,-9585.419468108545,-3.92846009260909,2
599,1657.5805944282492,-4.11370734751205,2
600,13395.581873104498,7.708406225462838,2
601,-12116.419537549838,-4.651632137802428,2
602,-30102.419049887907,1.2439677503180502,1
603,30625.580024315714,-11.13293596791237,0
604,-5273.420319669196,-12.359801275524173,2
605,10744.579485468304,-15.05487468976251,2
606,71526.5846096534,30.606728429296023,3
607,34167.582301109614,10.522904893365663,0
608,-14939.419203941085,-1.3433753801792896,2
609,-12576.417981192164,10.40893631143825,2
610,-15697.420365873046,-12.267786023911773,2
611,-2166.417736660483,12.343382219429548,2
612,42000.58005377794,-11.316903142946082,0
613,-1443.4204354585984,-13.763887617377124,2
614,-18954.42035804769,-11.923043674423834,2
615,133494.5815345643,-1.8976442936495557,3
616,87491.57960004697,-18.104695969218945,3
617,3850.5810885840633,0.6942509791904613,2
618,18424.579327282285,-16.835886651405815,0
619,-42658.417401956045,17.58773061093248,1
620,4643.580043462213,-9.419353371793866,2
621,-20739.419279788068,-1.7687957364033708,2
622,9996.581178781158,1.033590473166445,2
623,-18474.42033981088,-11.980783199428654,2
624,15857.583968180841,27.44858273110434,0
625,-14035.419009992247,0.5644249178662494,2
626,10065.581493596655,4.033479980578801,2
627,-1525.4197124000532,-6.774769462493635,2
628,33566.58082741644,-3.420036816658972,0
629,-3112.416051894841,28.446701283423632,2
630,3611.5801646281807,-8.297020176699835,2
631,-10945.418074165511,9.231337595103348,2
632,-19744.42023855656,-10.863398011862506,2
633,-19696.42066811861,-14.843414916825013,2
634,-41909.41992629288,-6.514038500614898,1
635,-10088.417785672962,12.147153304751171,2
636,8685.580136132114,-8.82825567764931,2
637,106066.57884538492,-26.0342093166293,3
638,-12405.419127408957,-0.6202230689518482,2
639,1738.5799445646821,-10.11081685036077,2
640,-85122.41947411254,0.008962416405559868,1
641,-39084.41857694359,6.196409160200522,1
642,58835.5811263544,-2.079588556765553,0
643,-13796.419221791477,-1.4683591616936058,2
644,15683.580519300744,-5.561811456760582,0
645,37192.579871130205,-12.83089711935277,0
646,11632.580541117093,-5.133808448956043,2
647,7185.57993506421,-10.66991387611361,2
648,-3549.418754644549,2.4646229790983876,2
649,-52479.418292223956,9.597537754140271,1
650,80701.5820510131,5.624617057818409,3
651,-33987.41871031484,4.663413333721312,1
652,-2948.418024797662,9.397165704845643,2
